label,type,handle,block_entities
CombinedFlFrTrouser,INSERT,100,"[{'type': 'LINE', 'handle': '10C'}, {'type': 'TEXT', 'handle': '10D'}, {'type': 'TEXT', 'handle': '10E'}, {'type': 'TEXT', 'handle': '10F'}, {'type': 'TEXT', 'handle': '110'}, {'type': 'TEXT', 'handle': '111'}, {'type': 'TEXT', 'handle': '112'}, {'type': 'TEXT', 'handle': '113'}, {'type': 'TEXT', 'handle': '114'}, {'type': 'TEXT', 'handle': '115'}, {'type': 'POLYLINE', 'handle': '116', 'points': [[7.597450196273683, 33.6725009707954, 0.0], [11.59974646380567, 33.6667999507874, 0.0], [11.78237734817144, 33.48007202148438, 0.0], [11.97015056459922, 33.2985164612297, 0.0], [12.16292193555456, 33.12228045125646, 0.0], [12.36054728350301, 32.95150216170183, 0.0], [12.63908626526359, 32.72227790412001, 0.0], [12.92219687634566, 32.49873364065576, 0.0], [13.20977699099563, 32.28096248596672, 0.0], [13.50170045387088, 32.0690515473133, 0.0], [13.57521297424797, 32.00461920790784, 0.0], [13.64701939380075, 31.93828552726685, 0.0], [13.71705963855653, 31.87009556086983, 0.0], [13.7852976641317, 31.80009736789493, 0.0], [13.84828522449403, 31.73191340889517, 0.0], [13.90936843992218, 31.66202034537248, 0.0], [13.96850525863527, 31.59046924020361, 0.0], [14.02564161405789, 31.51731716366265, 0.0], [14.16021332027405, 31.33695407176581, 0.0], [14.28269814318559, 31.14817761999415, 0.0], [14.48937063142071, 30.74864364984467, 0.0], [14.57483787236251, 30.53359684981699, 0.0], [14.68697795717735, 30.18579558124692, 0.0], [14.77612773264487, 29.83140419787309, 0.0], [14.84191474013441, 29.47193956750584, 0.0], [14.88215829443744, 29.13116695374016, 0.0], [14.90403723529005, 28.92536854180764, 0.0], [14.92320683997447, 28.71930280069666, 0.0], [14.93966110109344, 28.51300277109221, 0.0], [14.95340602604423, 28.30650449737789, 0.0], [14.98304051677073, 27.78930964432363, 0.0], [15.00995966393178, 27.27197061373493, 0.0], [15.03416346752737, 26.75449641670767, 0.0], [15.05564592016025, 26.23689906803641, 0.0], [15.09187052569051, 25.4473408376138, 0.0], [15.07637144073727, 24.65710527314914, 0.0], [15.009226761465, 23.86957453930471, 0.0], [14.89071883554534, 23.08812028779758, 0.0], [14.74721412959061, 22.41985441192867, 0.0], [14.67828525332954, 22.17323573555533, 0.0], [14.59337069293645, 21.9316542617918, 0.0], [14.37712241345503, 21.46771498552457, 0.0], [14.10216384046659, 21.03596935122032, 0.0], [13.94410321092981, 20.83450227271853, 0.0], [13.77320477342981, 20.64380345382089, 0.0], [13.66024768258643, 20.53050093763456, 0.0], [13.38998088686485, 20.32270206241157, 0.0], [13.12292204128476, 20.11080313855269, 0.0], [12.85912521242157, 19.89485222523606, 0.0], [12.59865648164524, 19.67489738163986, 0.0], [12.35681668979915, 19.4640587633989, 0.0], [12.1184251439853, 19.24932735172782, 0.0], [11.88354792557363, 19.03075420950341, 0.0], [11.65224510853685, 18.80840241439699, 0.0], [11.63890267920306, 18.78324944203294, 0.0], [11.62723631370724, 18.75727946364035, 0.0], [11.60575386107437, 18.68976833313469, 0.0], [11.58498628871647, 18.59447299026129, 0.0], [11.56650753471795, 18.4987150777982, 0.0], [11.55032360647607, 18.4025366475263, 0.0], [11.53644651878537, 18.30600378081554, 0.0], [9.190347626453308, 18.2477019903228, 0.0], [7.723455353984682, 18.24863313689945, 0.0], [6.259758641400675, 18.34550241785725, 0.0], [4.805535969771737, 18.53789532278466, 0.0], [4.696159287700502, 18.55630198801596, 0.0], [3.032608858243687, 18.89686734657588, 0.0], [1.394890237042284, 19.34550878569836, 0.0], [0.015748031144067, 19.81510102279543, 0.0], [0.1381487475605462, 20.32080072117602, 0.0], [0.1846940615984398, 20.53474216010627, 0.0], [0.230302233395614, 20.74888184314637, 0.0], [0.2749792468829417, 20.96321676659771, 0.0], [0.3187251137936209, 21.17774693046029, 0.0], [0.3442084930074496, 21.30656955749031, 0.0], [0.3687607256446297, 21.43557541013702, 0.0], [0.3923758043078925, 21.56475547730453, 0.0], [0.4150476981335737, 21.69410074789693, 0.0], [0.4853402535746416, 22.17118120568944, 0.0], [0.5494872416098286, 22.64912672868864, 0.0], [0.6074766474445973, 23.1278562170314, 0.0], [0.659302463681679, 23.60729457825187, 0.0], [0.7222119278795136, 24.25720184806763, 0.0], [0.7789397802878552, 24.90767982062392, 0.0], [0.8294860209067036, 25.5586639164001, 0.0], [0.8738446423387902, 26.21010006882074, 0.0], [0.8394282633864034, 26.69970594991849, 0.0], [0.799563175111305, 27.1888973206047, 0.0], [0.7542673997053011, 27.67761711060531, 0.0], [0.7035469445656604, 28.16580224224901, 0.0], [0.6233662132203109, 28.87284586748739, 0.0], [0.5377728169358621, 29.57925571231391, 0.0], [0.4467607483150452, 30.28498672124908, 0.0], [0.3503480530160618, 30.98999984621063, 0.0]]}, {'type': 'POLYLINE', 'handle': '177', 'points': [[7.597450196273683, 33.6725009707954, 0.0], [11.59974646380567, 33.6667999507874, 0.0], [11.78237734817144, 33.48007202148438, 0.0], [11.97015056459922, 33.2985164612297, 0.0], [12.16292193555456, 33.12228045125646, 0.0], [12.36054728350301, 32.95150216170183, 0.0], [12.63908626526359, 32.72227790412001, 0.0], [12.92219687634566, 32.49873364065576, 0.0], [13.20977699099563, 32.28096248596672, 0.0], [13.50170045387088, 32.0690515473133, 0.0], [13.57521297424797, 32.00461920790784, 0.0], [13.64701939380075, 31.93828552726685, 0.0], [13.71705963855653, 31.87009556086983, 0.0], [13.7852976641317, 31.80009736789493, 0.0], [13.84828522449403, 31.73191340889517, 0.0], [13.90936843992218, 31.66202034537248, 0.0], [13.96850525863527, 31.59046924020361, 0.0], [14.02564161405789, 31.51731716366265, 0.0], [14.16021332027405, 31.33695407176581, 0.0], [14.28269814318559, 31.14817761999415, 0.0], [14.48937063142071, 30.74864364984467, 0.0], [14.57483787236251, 30.53359684981699, 0.0], [14.68697795717735, 30.18579558124692, 0.0], [14.77612773264487, 29.83140419787309, 0.0], [14.84191474013441, 29.47193956750584, 0.0], [14.88215829443744, 29.13116695374016, 0.0], [14.90403723529005, 28.92536854180764, 0.0], [14.92320683997447, 28.71930280069666, 0.0], [14.93966110109344, 28.51300277109221, 0.0], [14.95340602604423, 28.30650449737789, 0.0], [14.98304051677073, 27.78930964432363, 0.0], [15.00995966393178, 27.27197061373493, 0.0], [15.03416346752737, 26.75449641670767, 0.0], [15.05564592016025, 26.23689906803641, 0.0], [15.09187052569051, 25.4473408376138, 0.0], [15.07637144073727, 24.65710527314914, 0.0], [15.009226761465, 23.86957453930471, 0.0], [14.89071883554534, 23.08812028779758, 0.0], [14.74721412959061, 22.41985441192867, 0.0], [14.67828525332954, 22.17323573555533, 0.0], [14.59337069293645, 21.9316542617918, 0.0], [14.37712241345503, 21.46771498552457, 0.0], [14.10216384046659, 21.03596935122032, 0.0], [13.94410321092981, 20.83450227271853, 0.0], [13.77320477342981, 20.64380345382089, 0.0], [13.66024768258643, 20.53050093763456, 0.0], [13.38998088686485, 20.32270206241157, 0.0], [13.12292204128476, 20.11080313855269, 0.0], [12.85912521242157, 19.89485222523606, 0.0], [12.59865648164524, 19.67489738163986, 0.0], [12.35681668979915, 19.4640587633989, 0.0], [12.1184251439853, 19.24932735172782, 0.0], [11.88354792557363, 19.03075420950341, 0.0], [11.65224510853685, 18.80840241439699, 0.0], [11.63890267920306, 18.78324944203294, 0.0], [11.62723631370724, 18.75727946364035, 0.0], [11.60575386107437, 18.68976833313469, 0.0], [11.58498628871647, 18.59447299026129, 0.0], [11.56650753471795, 18.4987150777982, 0.0], [11.55032360647607, 18.4025366475263, 0.0], [11.53644651878537, 18.30600378081554, 0.0], [9.190347626453308, 18.2477019903228, 0.0], [7.723455353984682, 18.24863313689945, 0.0], [6.990862649399727, 18.28393746180706, 0.0], [6.259758641400675, 18.34550241785725, 0.0], [4.805535969771737, 18.53789532278466, 0.0], [4.696159287700502, 18.55630198801596, 0.0], [3.861725723604164, 18.71316197396029, 0.0], [3.032608858243687, 18.89686734657588, 0.0], [2.20962955981075, 19.10664027106243, 0.0], [1.394890237042284, 19.34550878569836, 0.0], [0.015748031144067, 19.81510102279543, 0.0], [0.1381487475605462, 20.32080072117602, 0.0], [0.1846940615984398, 20.53474216010627, 0.0], [0.230302233395614, 20.74888184314637, 0.0], [0.2749792468829417, 20.96321676659771, 0.0], [0.3187251137936209, 21.17774693046029, 0.0], [0.3442084930074496, 21.30656955749031, 0.0], [0.3687607256446297, 21.43557541013702, 0.0], [0.3923758043078925, 21.56475547730453, 0.0], [0.4150476981335737, 21.69410074789693, 0.0], [0.4853402535746416, 22.17118120568944, 0.0], [0.5494872416098286, 22.64912672868864, 0.0], [0.6074766474445973, 23.1278562170314, 0.0], [0.659302463681679, 23.60729457825187, 0.0], [0.7222119278795136, 24.25720184806763, 0.0], [0.7789397802878552, 24.90767982062392, 0.0], [0.8294860209067036, 25.5586639164001, 0.0], [0.8738446423387902, 26.21010006882074, 0.0], [0.8394282633864034, 26.69970594991849, 0.0], [0.799563175111305, 27.1888973206047, 0.0], [0.7542673997053011, 27.67761711060531, 0.0], [0.7035469445656604, 28.16580224224901, 0.0], [0.6233662132203109, 28.87284586748739, 0.0], [0.5377728169358621, 29.57925571231391, 0.0], [0.4467607483150452, 30.28498672124908, 0.0], [0.3503480530160618, 30.98999984621063, 0.0]]}, {'type': 'POINT', 'handle': '1DB'}, {'type': 'TEXT', 'handle': '1DC'}, {'type': 'POINT', 'handle': '1DD'}, {'type': 'TEXT', 'handle': '1DE'}, {'type': 'POINT', 'handle': '1DF'}, {'type': 'POINT', 'handle': '1E0'}, {'type': 'POINT', 'handle': '1E1'}, {'type': 'POINT', 'handle': '1E2'}, {'type': 'POINT', 'handle': '1E3'}, {'type': 'POINT', 'handle': '1E4'}, {'type': 'POINT', 'handle': '1E5'}, {'type': 'POINT', 'handle': '1E6'}, {'type': 'POINT', 'handle': '1E7'}, {'type': 'POINT', 'handle': '1E8'}, {'type': 'POINT', 'handle': '1E9'}, {'type': 'POINT', 'handle': '1EA'}, {'type': 'POINT', 'handle': '1EB'}, {'type': 'POINT', 'handle': '1EC'}, {'type': 'POINT', 'handle': '1ED'}, {'type': 'POINT', 'handle': '1EE'}, {'type': 'POINT', 'handle': '1EF'}, {'type': 'POINT', 'handle': '1F0'}, {'type': 'POINT', 'handle': '1F1'}, {'type': 'POINT', 'handle': '1F2'}, {'type': 'POINT', 'handle': '1F3'}, {'type': 'POINT', 'handle': '1F4'}, {'type': 'POINT', 'handle': '1F5'}, {'type': 'POINT', 'handle': '1F6'}, {'type': 'POINT', 'handle': '1F7'}, {'type': 'POINT', 'handle': '1F8'}, {'type': 'POINT', 'handle': '1F9'}, {'type': 'POINT', 'handle': '1FA'}, {'type': 'POINT', 'handle': '1FB'}, {'type': 'TEXT', 'handle': '1FC'}, {'type': 'POINT', 'handle': '1FD'}, {'type': 'TEXT', 'handle': '1FF'}, {'type': 'POINT', 'handle': '200'}, {'type': 'POINT', 'handle': '201'}, {'type': 'POINT', 'handle': '202'}, {'type': 'POINT', 'handle': '203'}, {'type': 'POINT', 'handle': '204'}, {'type': 'POINT', 'handle': '205'}, {'type': 'POINT', 'handle': '206'}, {'type': 'POINT', 'handle': '207'}, {'type': 'POINT', 'handle': '208'}, {'type': 'POINT', 'handle': '209'}, {'type': 'POINT', 'handle': '20A'}, {'type': 'POINT', 'handle': '20B'}, {'type': 'POINT', 'handle': '20C'}, {'type': 'POINT', 'handle': '20D'}, {'type': 'POINT', 'handle': '20E'}, {'type': 'POINT', 'handle': '20F'}, {'type': 'POINT', 'handle': '210'}, {'type': 'POINT', 'handle': '211'}, {'type': 'POINT', 'handle': '212'}, {'type': 'TEXT', 'handle': '213'}, {'type': 'POINT', 'handle': '214'}, {'type': 'TEXT', 'handle': '216'}, {'type': 'POINT', 'handle': '217'}, {'type': 'POINT', 'handle': '218'}, {'type': 'POINT', 'handle': '219'}, {'type': 'POINT', 'handle': '21A'}, {'type': 'POINT', 'handle': '21B'}, {'type': 'POINT', 'handle': '21C'}, {'type': 'POINT', 'handle': '21D'}, {'type': 'TEXT', 'handle': '21E'}, {'type': 'POINT', 'handle': '21F'}, {'type': 'TEXT', 'handle': '220'}, {'type': 'POINT', 'handle': '221'}, {'type': 'POINT', 'handle': '222'}, {'type': 'POINT', 'handle': '223'}, {'type': 'POINT', 'handle': '224'}, {'type': 'POINT', 'handle': '225'}, {'type': 'POINT', 'handle': '226'}, {'type': 'POINT', 'handle': '227'}, {'type': 'TEXT', 'handle': '228'}, {'type': 'POINT', 'handle': '229'}, {'type': 'TEXT', 'handle': '22A'}, {'type': 'POINT', 'handle': '22B'}, {'type': 'TEXT', 'handle': '22D'}, {'type': 'POINT', 'handle': '22E'}, {'type': 'POINT', 'handle': '22F'}, {'type': 'POINT', 'handle': '230'}, {'type': 'POINT', 'handle': '231'}, {'type': 'POINT', 'handle': '232'}, {'type': 'POINT', 'handle': '233'}, {'type': 'POINT', 'handle': '234'}, {'type': 'POINT', 'handle': '235'}, {'type': 'TEXT', 'handle': '236'}, {'type': 'POINT', 'handle': '237'}, {'type': 'POINT', 'handle': '238'}, {'type': 'POINT', 'handle': '239'}, {'type': 'POINT', 'handle': '23A'}, {'type': 'POINT', 'handle': '23B'}, {'type': 'POINT', 'handle': '23C'}, {'type': 'POINT', 'handle': '23D'}, {'type': 'POINT', 'handle': '23E'}, {'type': 'TEXT', 'handle': '23F'}, {'type': 'POINT', 'handle': '240'}, {'type': 'TEXT', 'handle': '242'}, {'type': 'POINT', 'handle': '243'}, {'type': 'POINT', 'handle': '244'}, {'type': 'POINT', 'handle': '245'}, {'type': 'POINT', 'handle': '246'}, {'type': 'POINT', 'handle': '247'}, {'type': 'POINT', 'handle': '248'}, {'type': 'POINT', 'handle': '249'}, {'type': 'POINT', 'handle': '24A'}, {'type': 'TEXT', 'handle': '24B'}]"
CombinedFlFrTrouser,TEXT,102,
CombinedFlFrTrouser,TEXT,103,
CombinedFlFrTrouser,TEXT,104,
CombinedFlFrTrouser,TEXT,105,
CombinedFlFrTrouser,TEXT,106,
CombinedFlFrTrouser,TEXT,107,
CombinedFlFrTrouser,TEXT,108,
CombinedFlFrTrouser,TEXT,109,
CombinedFlFrTrouser,TEXT,10A,
CombinedFlFrTrouser,INSERT,100,"[{'type': 'LINE', 'handle': '10C'}, {'type': 'TEXT', 'handle': '10D'}, {'type': 'TEXT', 'handle': '10E'}, {'type': 'TEXT', 'handle': '10F'}, {'type': 'TEXT', 'handle': '110'}, {'type': 'TEXT', 'handle': '111'}, {'type': 'TEXT', 'handle': '112'}, {'type': 'TEXT', 'handle': '113'}, {'type': 'TEXT', 'handle': '114'}, {'type': 'TEXT', 'handle': '115'}, {'type': 'POLYLINE', 'handle': '116', 'points': [[0.015748031144067, 61.55250128798597, 0.0], [0.015748031144067, 62.98999936561884, 0.0], [38.51575025423305, 62.98999936561884, 0.0], [38.51575025423305, 61.55250128798597, 0.0]]}, {'type': 'POLYLINE', 'handle': '11D', 'points': [[0.015748031144067, 61.55250128798597, 0.0], [0.015748031144067, 62.98999936561884, 0.0], [38.51575025423305, 62.98999936561884, 0.0], [38.51575025423305, 61.55250128798597, 0.0]]}, {'type': 'POINT', 'handle': '124'}, {'type': 'TEXT', 'handle': '125'}, {'type': 'POINT', 'handle': '126'}, {'type': 'TEXT', 'handle': '127'}, {'type': 'POINT', 'handle': '128'}, {'type': 'TEXT', 'handle': '129'}, {'type': 'POINT', 'handle': '12A'}, {'type': 'TEXT', 'handle': '12B'}]"
CombinedFlFrTrouser,TEXT,102,
CombinedFlFrTrouser,TEXT,103,
CombinedFlFrTrouser,TEXT,104,
CombinedFlFrTrouser,TEXT,105,
CombinedFlFrTrouser,TEXT,106,
CombinedFlFrTrouser,TEXT,107,
CombinedFlFrTrouser,TEXT,108,
CombinedFlFrTrouser,TEXT,109,
CombinedFlFrTrouser,TEXT,10A,
CombinedFlFrTrouser,INSERT,100,"[{'type': 'LINE', 'handle': '10C'}, {'type': 'TEXT', 'handle': '10D'}, {'type': 'TEXT', 'handle': '10E'}, {'type': 'TEXT', 'handle': '10F'}, {'type': 'TEXT', 'handle': '110'}, {'type': 'TEXT', 'handle': '111'}, {'type': 'TEXT', 'handle': '112'}, {'type': 'TEXT', 'handle': '113'}, {'type': 'TEXT', 'handle': '114'}, {'type': 'TEXT', 'handle': '115'}, {'type': 'TEXT', 'handle': '116'}, {'type': 'POLYLINE', 'handle': '117', 'points': [[21.51968445326921, 61.07330462918367, 0.0], [31.79408646333179, 61.3760935559514, 0.0], [43.62493656124941, 61.72623027990674, 0.0], [44.12471425724248, 61.74113823344221, 0.0], [44.18807339931976, 59.61707164227483, 0.0], [44.20290491451862, 59.11729167204026, 0.0], [42.5403285461056, 59.0679529067375, 0.0], [35.39748486150579, 58.85611804814813, 0.0], [32.48287314813236, 58.76968154201154, 0.0], [31.83343812998864, 58.75042003758686, 0.0], [31.30944185055363, 58.73490723520485, 0.0], [26.31606778914321, 58.58718288957383, 0.0], [21.51929907707664, 58.5881649086719, 0.0], [16.72253029114189, 58.58867058095946, 0.0], [11.72920228577717, 58.73794358688796, 0.0], [11.20521084275369, 58.75361890307755, 0.0], [10.55578182969369, 58.7730818252619, 0.0], [7.641197064303191, 58.86042227797591, 0.0], [0.49841942264911, 59.07447243991818, 0.0], [-1.164141563656918, 59.1243268417314, 0.0], [-1.149155045172335, 59.62410218801659, 0.0], [-1.08513713861368, 61.74814902653923, 0.0], [-0.5853640902768192, 61.73308607042706, 0.0], [11.24537684566621, 61.37928009045864, 0.0]]}, {'type': 'POLYLINE', 'handle': '132', 'points': [[21.51968445326921, 61.07330462918367, 0.0], [31.79408646333179, 61.3760935559514, 0.0], [43.62493656124941, 61.72623027990674, 0.0], [44.12471425724248, 61.74113823344221, 0.0], [44.18807339931976, 59.61707164227483, 0.0], [44.20290491451862, 59.11729167204026, 0.0], [42.5403285461056, 59.0679529067375, 0.0], [35.39748486150579, 58.85611804814813, 0.0], [32.48287314813236, 58.76968154201154, 0.0], [31.83343812998864, 58.75042003758686, 0.0], [31.30944185055363, 58.73490723520485, 0.0], [26.31606778914321, 58.58718288957383, 0.0], [21.51929907707664, 58.5881649086719, 0.0], [16.72253029114189, 58.58867058095946, 0.0], [11.72920228577717, 58.73794358688796, 0.0], [11.20521084275369, 58.75361890307755, 0.0], [10.55578182969369, 58.7730818252619, 0.0], [7.641197064303191, 58.86042227797591, 0.0], [0.49841942264911, 59.07447243991818, 0.0], [-1.164141563656918, 59.1243268417314, 0.0], [-1.149155045172335, 59.62410218801659, 0.0], [-1.08513713861368, 61.74814902653923, 0.0], [-0.5853640902768192, 61.73308607042706, 0.0], [11.24537684566621, 61.37928009045864, 0.0]]}, {'type': 'POLYLINE', 'handle': '14D', 'points': [[21.51960688313161, 60.57308527428334, 0.0], [31.80884639109213, 60.87631146738848, 0.0], [43.63984451519222, 61.22645257026191, 0.0], [43.68829342323964, 59.60224012690266, 0.0], [42.52550181298455, 59.56773301883965, 0.0], [35.38266307725681, 59.35589830706438, 0.0], [32.46805088257226, 59.26946178665311, 0.0], [31.81862871595255, 59.25020066302592, 0.0], [31.29464554761749, 59.23468824915998, 0.0], [26.30872641961405, 59.08707338055287, 0.0], [21.51937661319679, 59.08816489647692, 0.0], [16.7300266985947, 59.08855877101112, 0.0], [11.74415359232473, 59.23771998781451, 0.0], [11.22017526028007, 59.25339491142171, 0.0], [10.57075909862537, 59.27285744882278, 0.0], [7.656173851928194, 59.36019791596073, 0.0], [0.5134011591004047, 59.57424792955403, 0.0], [-0.6493796930413572, 59.60911566935686, 0.0], [-0.6004270468002573, 61.23331300843853, 0.0], [11.23046191396003, 60.87950260364275, 0.0]]}, {'type': 'POLYLINE', 'handle': '164', 'points': [[21.51960688313161, 60.57308527428334, 0.0], [31.80884639109213, 60.87631146738848, 0.0], [43.63984451519222, 61.22645257026191, 0.0], [43.68829342323964, 59.60224012690266, 0.0], [42.52550181298455, 59.56773301883965, 0.0], [35.38266307725681, 59.35589830706438, 0.0], [32.46805088257226, 59.26946178665311, 0.0], [31.81862871595255, 59.25020066302592, 0.0], [31.29464554761749, 59.23468824915998, 0.0], [26.30872641961405, 59.08707338055287, 0.0], [21.51937661319679, 59.08816489647692, 0.0], [16.7300266985947, 59.08855877101112, 0.0], [11.74415359232473, 59.23771998781451, 0.0], [11.22017526028007, 59.25339491142171, 0.0], [10.57075909862537, 59.27285744882278, 0.0], [7.656173851928194, 59.36019791596073, 0.0], [0.5134011591004047, 59.57424792955403, 0.0], [-0.6493796930413572, 59.60911566935686, 0.0], [-0.6004270468002573, 61.23331300843853, 0.0], [11.23046191396003, 60.87950260364275, 0.0]]}, {'type': 'POINT', 'handle': '17B'}, {'type': 'TEXT', 'handle': '17C'}, {'type': 'POINT', 'handle': '17D'}, {'type': 'TEXT', 'handle': '17E'}, {'type': 'POINT', 'handle': '17F'}, {'type': 'TEXT', 'handle': '180'}, {'type': 'POINT', 'handle': '181'}, {'type': 'TEXT', 'handle': '182'}, {'type': 'POINT', 'handle': '183'}, {'type': 'TEXT', 'handle': '184'}, {'type': 'POINT', 'handle': '185'}, {'type': 'TEXT', 'handle': '186'}, {'type': 'POINT', 'handle': '187'}, {'type': 'TEXT', 'handle': '188'}, {'type': 'POINT', 'handle': '189'}, {'type': 'TEXT', 'handle': '18A'}, {'type': 'POINT', 'handle': '18B'}, {'type': 'TEXT', 'handle': '18C'}, {'type': 'POINT', 'handle': '18D'}, {'type': 'TEXT', 'handle': '18E'}, {'type': 'POINT', 'handle': '18F'}, {'type': 'TEXT', 'handle': '190'}, {'type': 'POINT', 'handle': '191'}, {'type': 'TEXT', 'handle': '192'}, {'type': 'POINT', 'handle': '193'}, {'type': 'TEXT', 'handle': '194'}, {'type': 'POINT', 'handle': '195'}, {'type': 'TEXT', 'handle': '196'}, {'type': 'POINT', 'handle': '197'}, {'type': 'TEXT', 'handle': '198'}, {'type': 'POINT', 'handle': '199'}, {'type': 'TEXT', 'handle': '19A'}, {'type': 'POINT', 'handle': '19B'}, {'type': 'TEXT', 'handle': '19C'}, {'type': 'POINT', 'handle': '19D'}, {'type': 'TEXT', 'handle': '19E'}, {'type': 'POINT', 'handle': '19F'}, {'type': 'TEXT', 'handle': '1A0'}, {'type': 'POINT', 'handle': '1A1'}, {'type': 'TEXT', 'handle': '1A2'}, {'type': 'POINT', 'handle': '1A3'}, {'type': 'TEXT', 'handle': '1A4'}, {'type': 'POINT', 'handle': '1A5'}, {'type': 'TEXT', 'handle': '1A6'}, {'type': 'POINT', 'handle': '1A7'}, {'type': 'TEXT', 'handle': '1A8'}, {'type': 'POINT', 'handle': '1A9'}, {'type': 'TEXT', 'handle': '1AA'}, {'type': 'POINT', 'handle': '1AB'}, {'type': 'TEXT', 'handle': '1AC'}, {'type': 'POINT', 'handle': '1AD'}, {'type': 'TEXT', 'handle': '1AE'}, {'type': 'POINT', 'handle': '1AF'}, {'type': 'TEXT', 'handle': '1B0'}, {'type': 'POINT', 'handle': '1B1'}, {'type': 'TEXT', 'handle': '1B2'}, {'type': 'POINT', 'handle': '1B3'}, {'type': 'TEXT', 'handle': '1B4'}, {'type': 'POINT', 'handle': '1B5'}, {'type': 'TEXT', 'handle': '1B6'}, {'type': 'POINT', 'handle': '1B7'}, {'type': 'TEXT', 'handle': '1B8'}, {'type': 'POINT', 'handle': '1B9'}, {'type': 'TEXT', 'handle': '1BA'}, {'type': 'POINT', 'handle': '1BB'}, {'type': 'TEXT', 'handle': '1BC'}, {'type': 'POINT', 'handle': '1BD'}, {'type': 'TEXT', 'handle': '1BE'}, {'type': 'POINT', 'handle': '1BF'}, {'type': 'TEXT', 'handle': '1C0'}, {'type': 'POINT', 'handle': '1C1'}, {'type': 'TEXT', 'handle': '1C2'}, {'type': 'POINT', 'handle': '1C3'}, {'type': 'TEXT', 'handle': '1C4'}, {'type': 'POINT', 'handle': '1C5'}, {'type': 'TEXT', 'handle': '1C6'}, {'type': 'POINT', 'handle': '1C7'}, {'type': 'TEXT', 'handle': '1C8'}, {'type': 'POINT', 'handle': '1C9'}, {'type': 'TEXT', 'handle': '1CA'}]"
CombinedFlFrTrouser,TEXT,102,
CombinedFlFrTrouser,TEXT,103,
CombinedFlFrTrouser,TEXT,104,
CombinedFlFrTrouser,TEXT,105,
CombinedFlFrTrouser,TEXT,106,
CombinedFlFrTrouser,TEXT,107,
CombinedFlFrTrouser,TEXT,108,
CombinedFlFrTrouser,TEXT,109,
CombinedFlFrTrouser,TEXT,10A,
CombinedFlFrTrouser,INSERT,100,"[{'type': 'LINE', 'handle': '10C'}, {'type': 'TEXT', 'handle': '10D'}, {'type': 'TEXT', 'handle': '10E'}, {'type': 'TEXT', 'handle': '10F'}, {'type': 'TEXT', 'handle': '110'}, {'type': 'TEXT', 'handle': '111'}, {'type': 'TEXT', 'handle': '112'}, {'type': 'TEXT', 'handle': '113'}, {'type': 'TEXT', 'handle': '114'}, {'type': 'TEXT', 'handle': '115'}, {'type': 'POLYLINE', 'handle': '116', 'points': [[0.015748031144067, 61.55250128798597, 0.0], [0.015748031144067, 62.98999936561884, 0.0], [38.51575025423305, 62.98999936561884, 0.0], [38.51575025423305, 61.55250128798597, 0.0]]}, {'type': 'POLYLINE', 'handle': '11D', 'points': [[0.015748031144067, 61.55250128798597, 0.0], [0.015748031144067, 62.98999936561884, 0.0], [38.51575025423305, 62.98999936561884, 0.0], [38.51575025423305, 61.55250128798597, 0.0]]}, {'type': 'POINT', 'handle': '124'}, {'type': 'TEXT', 'handle': '125'}, {'type': 'POINT', 'handle': '126'}, {'type': 'TEXT', 'handle': '127'}, {'type': 'POINT', 'handle': '128'}, {'type': 'TEXT', 'handle': '129'}, {'type': 'POINT', 'handle': '12A'}, {'type': 'TEXT', 'handle': '12B'}]"
CombinedFlFrTrouser,TEXT,102,
CombinedFlFrTrouser,TEXT,103,
CombinedFlFrTrouser,TEXT,104,
CombinedFlFrTrouser,TEXT,105,
CombinedFlFrTrouser,TEXT,106,
CombinedFlFrTrouser,TEXT,107,
CombinedFlFrTrouser,TEXT,108,
CombinedFlFrTrouser,TEXT,109,
CombinedFlFrTrouser,TEXT,10A,
